"liz_id","treatment","hatch_date","season_hatch","measure_date","measure_error","process_researcher","imgj_researcher","process_notes","egg_id","egg_laid_date","egg_length","egg_mass","egg_width","heatwave_exposed","liz_status","death_date","mass","svl","lnMass","lnSVL","obs_id"
"ld0504",29,2018-01-09,"S2",2019-02-20,0,"CW",NA,"","egg0326","10/12/2017",8.4,0.142,5.77,"","ALIVE",NA,0.632,31,-0.45886588483528,3.43398720448515,2846
"ld0505",29,2018-01-10,"S2",2017-11-15,0,"VF",NA,"","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.5,29,-0.693147180559945,3.36729582998647,2847
"ld0505",29,2018-01-10,"S2",2018-01-10,0,"FK","PS","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.135,19.242,-2.00248050054371,2.95709538993907,2848
"ld0505",29,2018-01-10,"S2",2018-02-04,0,"FK","PS","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.118,19.185,-2.13707065451647,2.95412872369892,2849
"ld0505",29,2018-01-10,"S2",2018-02-21,0,"FK","VF","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.133,19.059,-2.01740615076038,2.94753943095251,2850
"ld0505",29,2018-01-10,"S2",2018-03-12,0,"FK","VF","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.142,20.03,-1.95192822138088,2.99723114967773,2851
"ld0505",29,2018-01-10,"S2",2018-04-19,0,"TF","VF","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.183,22.609,-1.69826912614072,3.11834805709418,2852
"ld0505",29,2018-01-10,"S2",2018-05-15,0,"TF","VF","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.199,21.503,-1.61445045425764,3.06819246028325,2853
"ld0505",29,2018-01-10,"S2",2018-06-07,0,"TF","VF","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,NA,NA,NA,NA,2854
"ld0505",29,2018-01-10,"S2",2018-06-23,1,"TF","VF","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.269,24.065,-1.3130438993803,3.18075850275507,2855
"ld0505",29,2018-01-10,"S2",2018-06-23,1,"TF","VF","","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.266,23.211,-1.32425897020044,3.14462630423543,2856
"ld0505",29,2018-01-10,"S2",2018-07-21,0,"TF",NA,"","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.294,25,-1.22417551164346,3.2188758248682,2857
"ld0505",29,2018-01-10,"S2",2018-08-14,0,"TF",NA,"","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.335,25,-1.09362474715707,3.2188758248682,2858
"ld0505",29,2018-01-10,"S2",2018-10-04,0,"VF",NA,"batch2 shelf","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.437,27,-0.827822083886547,3.29583686600433,2859
"ld0505",29,2018-01-10,"S2",2018-11-29,0,"VF",NA,"","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.518,30,-0.657780036722654,3.40119738166216,2860
"ld0505",29,2018-01-10,"S2",2018-12-13,0,"VF",NA,"","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.549,30,-0.599656837472606,3.40119738166216,2861
"ld0505",29,2018-01-10,"S2",2019-01-17,0,"VF",NA,"","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.594,31,-0.520875959619492,3.43398720448515,2862
"ld0505",29,2018-01-10,"S2",2019-02-07,0,"CW",NA,"","egg0335","11/12/2017",8.68,0.122,4.88,"","ALIVE",NA,0.599,31,-0.512493680866688,3.43398720448515,2863
"ld0506",29,2018-01-10,"S2",2018-01-10,0,"FK","PS","","egg0337","11/12/2017",7.9,0.122,5.13,"","DEAD",2018-01-19,0.105,17.382,-2.25379492882461,2.85543518801527,2864
"ld0507",23,2018-01-09,"S2",2018-01-09,0,"FK","PS","Row added by VF","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,NA,NA,NA,NA,2865
"ld0507",23,2018-01-09,"S2",2018-01-31,0,"FK","PS","","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.121,19.118,-2.1119647333854,2.95063029964157,2866
"ld0507",23,2018-01-09,"S2",2018-02-21,0,"FK","VF","","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.144,19.534,-1.93794197940614,2.97215653702529,2867
"ld0507",23,2018-01-09,"S2",2018-03-12,0,"FK","VF","","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.151,20.729,-1.89047544216721,3.03153368601737,2868
"ld0507",23,2018-01-09,"S2",2018-04-19,0,"TF","VF","","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.205,21.465,-1.58474529984373,3.06642370167652,2869
"ld0507",23,2018-01-09,"S2",2018-05-10,0,"TF","VF","","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.248,22.83,-1.39432653281715,3.1280754605417,2870
"ld0507",23,2018-01-09,"S2",2018-05-29,0,"TF","VF","","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.258,23.059,-1.35479569406052,3.13805614876619,2871
"ld0507",23,2018-01-09,"S2",2018-06-23,0,"TF","VF","","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.284,24.031,-1.25878104082093,3.17934466353087,2872
"ld0507",23,2018-01-09,"S2",2018-07-21,0,"TF",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.342,25,-1.07294454191953,3.2188758248682,2873
"ld0507",23,2018-01-09,"S2",2018-08-14,0,"TF",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.373,26,-0.986176859338322,3.25809653802148,2874
"ld0507",23,2018-01-09,"S2",2018-10-04,0,"VF",NA,"batch2 shelf","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.435,26.5,-0.832409247893453,3.27714473299218,2875
"ld0507",23,2018-01-09,"S2",2018-11-13,0,"VF",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.458,27,-0.780886094867952,3.29583686600433,2876
"ld0507",23,2018-01-09,"S2",2018-11-13,1,"VF",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.456,27.5,-0.785262469467751,3.31418600467253,2877
"ld0507",23,2018-01-09,"S2",2018-11-29,0,"VF",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.468,26.5,-0.75928698306449,3.27714473299218,2878
"ld0507",23,2018-01-09,"S2",2018-12-11,0,"VF",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.495,27.5,-0.703197516413447,3.31418600467253,2879
"ld0507",23,2018-01-09,"S2",2019-01-17,0,"VF",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.487,27.5,-0.719491155899547,3.31418600467253,2880
"ld0507",23,2018-01-09,"S2",2019-02-07,0,"CW",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.537,28,-0.621757184473272,3.3322045101752,2881
"ld0507",23,2018-01-09,"S2",2019-02-20,0,"CW",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.563,28,-0.574475650842447,3.3322045101752,2882
"ld0507",23,2018-01-09,"S2",2019-03-06,0,"CW",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.586,28,-0.534435489405125,3.3322045101752,2883
"ld0507",23,2018-01-09,"S2",2019-03-06,1,"CW",NA,"","egg0267","18/11/2017",8.61,0.137,5.35,"","ALIVE",NA,0.583,31,-0.539568092631645,3.43398720448515,2884
"ld0508",29,2018-01-10,"S2",2018-01-10,0,"FK","PS","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.142,18.557,-1.95192822138088,2.9208470763622,2885
"ld0508",29,2018-01-10,"S2",2018-01-31,0,"FK","PS","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.13,19.877,-2.04022082852655,2.98956328440846,2886
"ld0508",29,2018-01-10,"S2",2018-02-21,0,"FK","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.14,19.736,-1.96611285637283,2.98244437922706,2887
"ld0508",29,2018-01-10,"S2",2018-03-12,1,"FK","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.153,21.355,-1.8773173575897,3.06128590429343,2888
"ld0508",29,2018-01-10,"S2",2018-03-12,1,"FK","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.15,20.834,-1.89711998488588,3.03658626756226,2889
"ld0508",29,2018-01-10,"S2",2018-04-06,1,"PS","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.202,21.659,-1.59948758158093,3.07542107245536,2890
"ld0508",29,2018-01-10,"S2",2018-04-06,1,"PS","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.202,21.946,-1.59948758158093,3.08858489056861,2891
"ld0508",29,2018-01-10,"S2",2018-04-16,0,"TF","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.194,22.034,-1.63989711991881,3.09258671491787,2892
"ld0508",29,2018-01-10,"S2",2018-05-15,0,"TF","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.204,21.348,-1.58963528513792,3.0609580584717,2893
"ld0508",29,2018-01-10,"S2",2018-05-29,0,"TF","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.241,23.138,-1.42295834549148,3.1414762876067,2894
"ld0508",29,2018-01-10,"S2",2018-06-24,0,"TF","VF","","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.267,23.275,-1.32050662058189,3.14737982316313,2895
"ld0508",29,2018-01-10,"S2",2018-07-17,0,"TF",NA,"","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.3,23,-1.20397280432594,3.13549421592915,2896
"ld0508",29,2018-01-10,"S2",2018-08-14,0,"TF",NA,"","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.329,25,-1.11169752821677,3.2188758248682,2897
"ld0508",29,2018-01-10,"S2",2018-10-02,0,"VF",NA,"","egg0327","10/12/2017",8.61,0.15,5.75,"","ALIVE",NA,0.426,26.5,-0.853315932712767,3.27714473299218,2898
"ld0509",29,2018-01-11,"S2",2018-01-11,1,"ER","PS","","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,0.141,19.158,-1.95899538860397,2.9527203829607,2899
"ld0509",29,2018-01-11,"S2",2018-01-11,1,"ER","PS","row added by VF","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,NA,NA,NA,NA,2900
"ld0509",29,2018-01-11,"S2",2018-01-31,1,"FK","PS","","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,0.139,19.008,-1.97328134585145,2.94485994318023,2901
"ld0509",29,2018-01-11,"S2",2018-01-31,1,"FK","PS","row added by VF","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,NA,NA,NA,NA,2902
"ld0509",29,2018-01-11,"S2",2018-02-21,1,"FK","VF","","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,0.158,20.083,-1.84516024595517,2.99987368605454,2903
"ld0509",29,2018-01-11,"S2",2018-02-21,1,"FK","VF","","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,0.158,20.408,-1.84516024595517,3.01592698083951,2904
"ld0509",29,2018-01-11,"S2",2018-03-12,0,"FK","VF","","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,0.179,21.376,-1.72036947314138,3.06226879735424,2905
"ld0509",29,2018-01-11,"S2",2018-04-06,0,"PS","VF","","egg0349","13/12/2017",9.46,0.193,6.12,"","DEAD",2018-04-10,0.233,22.526,-1.45671682541644,3.1146701976255,2906
"ld0510",29,2018-01-11,"S2",2017-11-15,0,"VF",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.384,26.5,-0.95711272639441,3.27714473299218,2907
"ld0510",29,2018-01-11,"S2",2018-01-11,0,"ER","PS","","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.143,19.196,-1.94491064872223,2.954701923996,2908
"ld0510",29,2018-01-11,"S2",2018-01-31,0,"FK","PS","","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.137,19.266,-1.98777435315401,2.95834188433543,2909
"ld0510",29,2018-01-11,"S2",2018-02-21,0,"FK","PS","","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.16,19.93,-1.83258146374831,2.9922261342247,2910
"ld0510",29,2018-01-11,"S2",2018-03-12,0,"FK","VF","","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.173,20.55,-1.75446368448436,3.02286094094224,2911
"ld0510",29,2018-01-11,"S2",2018-04-19,0,"TF","VF","","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.201,20.907,-1.60445037092306,3.04008403112449,2912
"ld0510",29,2018-01-11,"S2",2018-05-15,0,"TF","VF","","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.229,22.022,-1.4740332754279,3.0920419536914,2913
"ld0510",29,2018-01-11,"S2",2018-06-07,1,"TF","VF","row added by VF","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,NA,NA,NA,NA,2914
"ld0510",29,2018-01-11,"S2",2018-06-07,1,"TF","VF","row added by VF","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,NA,NA,NA,NA,2915
"ld0510",29,2018-01-11,"S2",2018-06-23,0,"TF","VF","","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.299,23.58,-1.20731170559145,3.16039889510922,2916
"ld0510",29,2018-01-11,"S2",2018-07-21,1,"TF",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.345,24,-1.06421086195078,3.17805383034795,2917
"ld0510",29,2018-01-11,"S2",2018-07-21,1,"TF",NA,"outlier svl ?","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.339,NA,-1.08175517160169,NA,2918
"ld0510",29,2018-01-11,"S2",2018-08-14,0,"TF",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.358,26,-1.02722229258144,3.25809653802148,2919
"ld0510",29,2018-01-11,"S2",2018-10-04,0,"VF",NA,"batch2 shelf","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.393,26.5,-0.933945667112876,3.27714473299218,2920
"ld0510",29,2018-01-11,"S2",2018-11-29,0,"VF",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.413,27,-0.884307686021104,3.29583686600433,2921
"ld0510",29,2018-01-11,"S2",2018-12-11,0,"VF",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.384,27,-0.95711272639441,3.29583686600433,2922
"ld0510",29,2018-01-11,"S2",2019-01-17,0,"VF",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.39,27,-0.941608539858445,3.29583686600433,2923
"ld0510",29,2018-01-11,"S2",2019-01-17,1,"VF",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.39,27,-0.941608539858445,3.29583686600433,2924
"ld0510",29,2018-01-11,"S2",2019-02-07,0,"CW",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.414,26,-0.881889305156823,3.25809653802148,2925
"ld0510",29,2018-01-11,"S2",2019-02-20,0,"CW",NA,"","egg0347","13/12/2017",9.17,0.188,6,"","ALIVE",NA,0.469,27,-0.757152510535858,3.29583686600433,2926
"ld0511",29,2018-01-15,"S2",2017-11-15,0,"VF",NA,"","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.547,30.5,-0.603306476560156,3.41772668361337,2927
"ld0511",29,2018-01-15,"S2",2018-01-15,0,"ER","PS","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.14,18.281,-1.96611285637283,2.90586226912495,2928
"ld0511",29,2018-01-15,"S2",2018-02-08,1,"PS","PS","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.163,19.957,-1.81400507817537,2.99357995898585,2929
"ld0511",29,2018-01-15,"S2",2018-02-08,1,"PS","VF","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.161,20.082,-1.82635091399767,2.99982389145724,2930
"ld0511",29,2018-01-15,"S2",2018-02-27,0,"FK","VF","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.168,20.721,-1.78379129957888,3.03114767877495,2931
"ld0511",29,2018-01-15,"S2",2018-03-21,0,"FK","VF","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.171,21.132,-1.76609172247948,3.05078847930207,2932
"ld0511",29,2018-01-15,"S2",2018-04-19,0,"TF","VF","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.208,21.883,-1.57021719928082,3.08571007967222,2933
"ld0511",29,2018-01-15,"S2",2018-05-03,0,"TF","VF","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.219,21.017,-1.51868354916564,3.04533163404527,2934
"ld0511",29,2018-01-15,"S2",2018-05-15,0,"TF","VF","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.233,21.288,-1.45671682541644,3.05814353367539,2935
"ld0511",29,2018-01-15,"S2",2018-06-07,0,"TF","VF","row added by VF","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,NA,NA,NA,NA,2936
"ld0511",29,2018-01-15,"S2",2018-06-23,0,"TF","VF","","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.331,22.398,-1.10563690360507,3.1089716691605,2937
"ld0511",29,2018-01-15,"S2",2018-07-21,0,"TF",NA,"","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.382,26,-0.962334670375562,3.25809653802148,2938
"ld0511",29,2018-01-15,"S2",2018-08-14,0,"TF",NA,"","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.42,27,-0.867500567704723,3.29583686600433,2939
"ld0511",29,2018-01-15,"S2",2018-10-04,0,"VF",NA,"batch2 shelf","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.519,29,-0.655851395816248,3.36729582998647,2940
"ld0511",29,2018-01-15,"S2",2018-11-29,0,"VF",NA,"","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.564,30,-0.572701027484078,3.40119738166216,2941
"ld0511",29,2018-01-15,"S2",2018-12-13,0,"VF",NA,"","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.609,31,-0.49593701127224,3.43398720448515,2942
"ld0511",29,2018-01-15,"S2",2019-01-17,0,"VF",NA,"","egg0353","17/12/2017",8.71,0.164,5.87,"","ALIVE",NA,0.59,31,-0.527632742082372,3.43398720448515,2943
"ld0512",29,2018-01-15,"S2",2017-11-15,0,"VF",NA,"","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.404,25.5,-0.906340401020987,3.23867845216438,2944
"ld0512",29,2018-01-15,"S2",2017-11-15,1,"VF",NA,"","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.406,25.5,-0.901402119380404,3.23867845216438,2945
"ld0512",29,2018-01-15,"S2",2018-01-15,0,"ER",NA,"datas from FK , ST and PS : average used for hwid, svl and tail","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,NA,NA,NA,NA,2946
"ld0512",29,2018-01-15,"S2",2018-02-08,0,"PS","PS","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.167,19.312,-1.78976146656538,2.96072666435518,2947
"ld0512",29,2018-01-15,"S2",2018-02-27,0,"FK","PS","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.182,20.384,-1.70374859190534,3.01475027938975,2948
"ld0512",29,2018-01-15,"S2",2018-03-21,0,"FK","VF","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.183,20.391,-1.69826912614072,3.01509362703261,2949
"ld0512",29,2018-01-15,"S2",2018-04-19,0,"TF","VF","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.218,21.157,-1.52326021619305,3.05197082000118,2950
"ld0512",29,2018-01-15,"S2",2018-05-03,1,"TF","VF","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.228,21.004,-1.4784096500277,3.04471289577561,2951
"ld0512",29,2018-01-15,"S2",2018-05-03,1,"TF","VF","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.229,22.2,-1.4740332754279,3.10009228887823,2952
"ld0512",29,2018-01-15,"S2",2018-05-10,0,"TF","VF","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.261,22.899,-1.34323487165944,3.13109324148444,2953
"ld0512",29,2018-01-15,"S2",2018-05-29,0,"TF","VF","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.266,22.872,-1.32425897020044,3.12991345502001,2954
"ld0512",29,2018-01-15,"S2",2018-06-23,0,"TF","VF","","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.29,23.021,-1.23787435600162,3.13640684283676,2955
"ld0512",29,2018-01-15,"S2",2018-07-21,0,"TF",NA,"","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.335,24,-1.09362474715707,3.17805383034795,2956
"ld0512",29,2018-01-15,"S2",2018-08-14,0,"TF",NA,"","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.379,25,-0.970219073899711,3.2188758248682,2957
"ld0512",29,2018-01-15,"S2",2018-10-04,0,"VF",NA,"batch1 shelf","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.488,27,-0.71743987312899,3.29583686600433,2958
"ld0512",29,2018-01-15,"S2",2018-11-29,0,"VF",NA,"","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.391,26,-0.939047718996771,3.25809653802148,2959
"ld0512",29,2018-01-15,"S2",2018-11-29,1,"VF",NA,"","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.389,26,-0.944175935363691,3.25809653802148,2960
"ld0512",29,2018-01-15,"S2",2018-12-13,0,"VF",NA,"","egg0356","17/12/2017",8.82,0.161,5.93,"","ALIVE",NA,0.391,25,-0.939047718996771,3.2188758248682,2961
"ld0513",23,2018-01-16,"S2",2017-11-15,0,"VF",NA,"","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.545,28.5,-0.606969484318893,3.3499040872746,2962
"ld0513",23,2018-01-16,"S2",2017-11-15,1,"VF",NA,"","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.544,28.5,-0.608806032126194,3.3499040872746,2963
"ld0513",23,2018-01-16,"S2",2018-01-16,0,"ER","PS","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.139,18.722,-1.97328134585145,2.92969930294955,2964
"ld0513",23,2018-01-16,"S2",2018-02-08,0,"PS","PS","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.161,20.358,-1.82635091399767,3.01347395503015,2965
"ld0513",23,2018-01-16,"S2",2018-02-27,0,"FK","PS","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.176,21.918,-1.73727128394399,3.0873082170412,2966
"ld0513",23,2018-01-16,"S2",2018-03-21,0,"FK","VF","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.185,21.564,-1.68739945390381,3.07102525758942,2967
"ld0513",23,2018-01-16,"S2",2018-04-19,0,"TF","VF","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.233,23.312,-1.45671682541644,3.14896824945285,2968
"ld0513",23,2018-01-16,"S2",2018-05-03,0,"TF","VF","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.253,24.129,-1.37436579025462,3.18341443659004,2969
"ld0513",23,2018-01-16,"S2",2018-05-10,0,"TF","VF","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.27,23.193,-1.30933331998376,3.14385050900645,2970
"ld0513",23,2018-01-16,"S2",2018-05-29,0,"TF","VF","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.273,23.976,-1.29828348379718,3.17705333001436,2971
"ld0513",23,2018-01-16,"S2",2018-06-23,0,"TF","VF","","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.293,25.313,-1.22758266996507,3.23131809775809,2972
"ld0513",23,2018-01-16,"S2",2018-07-21,0,"TF",NA,"","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.335,25,-1.09362474715707,3.2188758248682,2973
"ld0513",23,2018-01-16,"S2",2018-08-14,0,"TF",NA,"","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.371,26,-0.991553216374702,3.25809653802148,2974
"ld0513",23,2018-01-16,"S2",2018-10-04,0,"VF",NA,"batch1 shelf","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.473,28,-0.748659890490204,3.3322045101752,2975
"ld0513",23,2018-01-16,"S2",2018-11-29,0,"VF",NA,"","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.525,29,-0.644357016390513,3.36729582998647,2976
"ld0513",23,2018-01-16,"S2",2018-12-11,0,"VF",NA,"","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.58,29.5,-0.544727175441672,3.38439026334577,2977
"ld0513",23,2018-01-16,"S2",2019-01-17,0,"VF",NA,"","egg0290","26/11/2017",9.28,0.154,5.48,"","ALIVE",NA,0.584,30,-0.53785429615391,3.40119738166216,2978
"ld0514",23,2018-01-17,"S2",2018-01-17,0,"FK","PS","","egg0289","26/11/2017",8.8,0.14,5.47,"","ALIVE",NA,0.128,19.409,-2.05572501506252,2.96573687601859,2979
"ld0514",23,2018-01-17,"S2",2018-01-18,0,"FK",NA,"no data in gsheets","egg0289","26/11/2017",8.8,0.14,5.47,"","ALIVE",NA,0.128,NA,-2.05572501506252,NA,2980
"ld0514",23,2018-01-17,"S2",2018-02-08,0,"PS","PS","","egg0289","26/11/2017",8.8,0.14,5.47,"","ALIVE",NA,0.166,20.426,-1.79576749062559,3.01680859915591,2981
"ld0514",23,2018-01-17,"S2",2018-02-27,0,"FK","PS","","egg0289","26/11/2017",8.8,0.14,5.47,"","ALIVE",NA,0.17,21.473,-1.77195684193188,3.066796331985,2982
"ld0514",23,2018-01-17,"S2",2018-03-21,0,"FK","VF","","egg0289","26/11/2017",8.8,0.14,5.47,"","ALIVE",NA,0.18,21.874,-1.71479842809193,3.08529871691303,2983
"ld0514",23,2018-01-17,"S2",2018-04-06,0,"PS","VF","","egg0289","26/11/2017",8.8,0.14,5.47,"","ALIVE",NA,0.222,22.041,-1.50507789710986,3.09290435530625,2984
"ld0514",23,2018-01-17,"S2",2018-05-03,0,"TF","VF","","egg0289","26/11/2017",8.8,0.14,5.47,"","ALIVE",NA,0.232,22.353,-1.46101790731583,3.1069605402397,2985
